DESIGNATOR,QTY,MANUFACTURER,VALUE,FOOTPRINT,MPN,DESCRIPTION,MOUNT TYPE
"H3, H4",2,Mill-Max,0531-0-15-15-31-27-10-0,0531-0-15-15-31-27-10-0,0531-0-15-15-31-27-10-0,"PRESS FIT INSERT, HEX AT FRONT LAYER (marked “SOLDER ON THIS SIDE”)",tht
