DESIGNATOR,QTY,MANUFACTURER,VALUE,FOOTPRINT,MPN,DESCRIPTION,MOUNT TYPE
J2,1,JST,B3B-XH-A(LF)(SN),JST_XH_B3B-XH-A_1x03_P2.50mm_Vertical,B3B-XH-A(LF)(SN),JST CON HEADER,tht
